client_id,coach_id,need_competency_alignment,true_competence_primary,sector_match,working_style_compat,personality_sim
K00814,C0104,0.75,0.5871,1.0,0.6272,0.888
K00814,C0032,1.0,0.6018,0.0,0.8637,0.832
K00814,C0064,0.75,0.4449,0.0,0.8006,0.8666
K00892,C0054,0.75,0.5377,0.0,0.6362,0.9387
K00892,C0097,0.75,0.6437,0.0,0.7766,0.8785
K00892,C0006,0.75,0.6445,0.0,0.7835,0.9209
K00907,C0114,1.0,0.3236,0.0,0.9008,0.9954
K00907,C0007,1.0,0.6102,1.0,0.8074,0.8418
K00907,C0013,0.6667,0.2091,0.0,0.9707,0.9175
K01087,C0032,1.0,0.303,1.0,0.9294,0.876
K01087,C0055,1.0,0.1884,0.0,0.8625,0.8305
K01087,C0048,1.0,0.2209,1.0,0.7061,0.9069
K01162,C0110,0.8333,0.6702,0.0,0.7377,0.8186
K01162,C0108,0.8333,0.3852,0.0,0.7137,0.8625
K01162,C0028,0.0,0.2443,0.0,0.8317,0.9864
K00682,C0103,1.0,0.7432,0.0,0.7455,0.8985
K00682,C0007,1.0,0.6328,0.0,0.7675,0.6557
K00682,C0013,0.875,0.8026,0.0,0.7133,0.9419
K00981,C0077,0.3333,0.2198,0.0,0.525,0.9775
K00981,C0072,1.0,0.5483,0.0,0.6714,0.7456
K00981,C0016,0.3333,0.2874,0.0,0.8462,0.983
K01501,C0087,0.5,0.5538,1.0,0.7909,0.9309
K01501,C0004,0.75,0.5342,1.0,0.7945,0.9632
K01501,C0109,0.5,0.418,0.0,0.807,0.9248
K01056,C0078,0.6667,0.6291,0.0,0.7517,0.9452
K01056,C0110,0.3333,0.2685,0.0,0.7445,0.9515
K01056,C0033,0.6667,0.2507,0.0,0.8325,0.8903
K01035,C0034,1.0,0.6993,0.0,0.7445,0.9711
K01035,C0072,1.0,0.4356,0.0,0.6963,0.9196
K01035,C0087,0.5,0.3023,1.0,0.7593,0.9868
K00819,C0039,1.0,0.2504,1.0,0.7943,0.9873
K00819,C0094,1.0,0.3683,1.0,0.38,0.8717
K00819,C0033,0.6667,0.1183,0.0,0.6254,0.9455
K00974,C0052,1.0,0.4897,0.0,0.8754,0.9805
K00974,C0022,1.0,0.5559,0.0,0.7771,0.9095
K00974,C0060,1.0,0.5578,0.0,0.8449,0.7803
K01017,C0108,1.0,0.3852,0.0,0.5769,0.6141
K01017,C0038,1.0,0.1491,0.0,0.5144,0.9228
K01017,C0092,1.0,0.0676,0.0,0.6538,0.9646
K01164,C0110,0.5,0.6702,0.0,0.8875,0.8213
K01164,C0010,0.5,0.5897,0.0,0.814,0.6613
K01164,C0108,0.5,0.3852,0.0,0.7767,0.7508
K00931,C0052,1.0,0.4897,0.0,0.7459,0.9091
K00931,C0060,1.0,0.5578,0.0,0.7142,0.9487
K00931,C0094,1.0,0.3683,0.0,0.6403,0.8641
K01184,C0034,1.0,0.6993,0.0,0.8116,0.8914
K01184,C0072,1.0,0.4356,0.0,0.7588,0.962
K01184,C0004,0.5,0.4518,0.0,0.8896,0.9821
K01414,C0031,0.5,0.3135,0.0,0.752,0.9448
K01414,C0114,0.5,0.2468,0.0,0.8253,0.9021
K01414,C0059,0.5,0.6274,0.0,0.6849,0.9719
K00828,C0067,1.0,0.5524,0.0,0.7128,0.7741
K00828,C0089,0.3333,0.3079,0.0,0.5996,0.8684
K00828,C0034,0.3333,0.3268,0.0,0.8922,0.92
K01391,C0032,0.8333,0.7354,0.0,0.901,0.9441
K01391,C0048,0.8333,0.4966,0.0,0.8069,0.9538
K01391,C0028,0.8333,0.735,0.0,0.9085,0.9069
K00686,C0031,0.6667,0.3135,0.0,0.6294,0.9648
K00686,C0114,0.6667,0.2468,0.0,0.8107,0.9003
K00686,C0078,0.6667,0.6291,0.0,0.7853,0.9647
K00883,C0054,0.8333,0.5377,0.0,0.5488,0.9634
K00883,C0005,0.3333,0.1123,0.0,0.8699,0.8442
K00883,C0075,0.3333,0.3126,0.0,0.6864,0.9406
K01447,C0093,1.0,0.6502,0.0,0.8483,0.9377
K01447,C0040,1.0,0.6094,0.0,0.7247,0.9208
K01447,C0032,1.0,0.6018,0.0,0.6968,0.9072
K01439,C0004,1.0,0.4518,0.0,0.8071,0.9049
K01439,C0060,1.0,0.5578,0.0,0.7449,0.8969
K01439,C0068,1.0,0.6102,0.0,0.6118,0.7087
K01257,C0071,0.75,0.2298,1.0,0.7748,0.9535
K01257,C0006,0.875,0.6445,1.0,0.5523,0.8779
K01257,C0001,0.875,0.7166,0.0,0.7885,0.8409
K00771,C0110,0.875,0.6991,0.0,0.7219,0.8326
K00771,C0048,0.875,0.5787,0.0,0.7887,0.8328
K00771,C0083,0.5,0.3713,0.0,0.8655,0.958
K00894,C0110,1.0,0.6991,0.0,0.8109,0.9444
K00894,C0081,1.0,0.6106,0.0,0.6972,0.9117
K00894,C0087,1.0,0.6218,1.0,0.883,0.8986
K00876,C0006,1.0,0.6843,0.0,0.7337,0.9791
K00876,C0082,1.0,0.5063,0.0,0.6374,0.8605
K00876,C0101,1.0,0.6266,0.0,0.6057,0.8644
K01370,C0052,0.75,0.5104,0.0,0.8693,0.7718
K01370,C0060,0.75,0.5958,0.0,0.7266,0.8897
K01370,C0094,0.75,0.3064,0.0,0.7324,0.7523
K01366,C0022,1.0,0.6116,0.0,0.7975,0.8392
K01366,C0089,0.0,0.3505,0.0,0.5696,0.9111
K01366,C0034,0.0,0.3365,0.0,0.8696,0.937
K01147,C0007,1.0,0.6328,0.0,0.6442,0.8868
K01147,C0114,1.0,0.2468,0.0,0.8433,0.8264
K01147,C0081,1.0,0.6119,0.0,0.7554,0.9897
K01120,C0004,1.0,0.4518,0.0,0.8265,0.8779
K01120,C0052,1.0,0.4897,0.0,0.7688,0.8698
K01120,C0008,1.0,0.5669,0.0,0.852,0.798
K01130,C0097,1.0,0.6437,0.0,0.7874,0.9874
K01130,C0054,1.0,0.5377,0.0,0.8075,0.8748
K01130,C0001,1.0,0.7166,0.0,0.6582,0.9701
K00962,C0054,0.625,0.4997,0.0,0.7834,0.9287
K00962,C0032,0.375,0.2201,0.0,0.7211,0.9118
K00962,C0055,0.875,0.1492,0.0,0.7863,0.9226
K01265,C0058,0.8333,0.8854,0.0,0.4708,0.8874
K01265,C0040,0.8333,0.6862,0.0,0.711,0.6792
K01265,C0060,1.0,0.6895,0.0,0.5556,0.9108
K01108,C0032,1.0,0.6018,0.0,0.8372,0.8949
K01108,C0111,1.0,0.652,0.0,0.7556,0.9095
K01108,C0018,0.8333,0.3264,0.0,0.7232,0.9584
K01292,C0054,0.75,0.5085,0.0,0.7319,0.9185
K01292,C0087,0.25,0.5538,1.0,0.8805,0.9519
K01292,C0004,0.5,0.5342,1.0,0.7267,0.9223
K01330,C0064,0.75,0.4449,0.0,0.7798,0.9944
K01330,C0102,0.75,0.7671,0.0,0.8918,0.8787
K01330,C0032,0.75,0.6018,0.0,0.6239,0.9626
K01129,C0071,0.8333,0.4341,0.0,0.8109,0.7927
K01129,C0001,1.0,0.6209,0.0,0.7152,0.7198
K01129,C0088,0.8333,0.5845,0.0,0.5379,0.6971
K01138,C0052,1.0,0.4897,0.0,0.6664,0.8909
K01138,C0060,1.0,0.5578,0.0,0.5267,0.9268
K01138,C0022,1.0,0.5559,1.0,0.7861,0.8101
K01209,C0119,1.0,0.4456,0.0,0.6624,0.8287
K01209,C0090,1.0,0.556,0.0,0.9298,0.9346
K01209,C0038,1.0,0.1521,0.0,0.7446,0.786
K00847,C0090,0.75,0.4987,0.0,0.8768,0.9575
K00847,C0111,1.0,0.652,0.0,0.682,0.944
K00847,C0104,0.75,0.5871,1.0,0.6553,0.98
K00815,C0025,0.875,0.5468,0.0,0.6232,0.9559
K00815,C0058,0.875,0.8854,0.0,0.5051,0.8783
K00815,C0040,0.875,0.6862,0.0,0.6617,0.7993
K01374,C0064,0.8333,0.4449,0.0,0.7847,0.9535
K01374,C0052,0.8333,0.5104,0.0,0.7655,0.9885
K01374,C0032,1.0,0.6018,0.0,0.659,0.9909
K00721,C0112,0.8333,0.39,0.0,0.6056,0.6584
K00721,C0045,0.8333,0.7126,0.0,0.8219,0.6732
K00721,C0079,0.1667,0.2898,0.0,0.7531,0.8457
K00940,C0054,0.8333,0.5377,0.0,0.6339,0.8879
K00940,C0012,0.8333,0.6014,0.0,0.7392,0.9122
K00940,C0036,0.8333,0.5764,0.0,0.6925,0.8509
K01275,C0101,0.8333,0.5686,0.0,0.642,0.9428
K01275,C0001,1.0,0.7166,0.0,0.6414,0.9027
K01275,C0006,0.8333,0.6445,0.0,0.857,0.8846
K00826,C0119,1.0,0.4171,0.0,0.6011,0.9757
K00826,C0042,1.0,0.1769,0.0,0.7384,0.9722
K00826,C0081,1.0,0.6106,0.0,0.8025,0.9779
K00773,C0116,1.0,0.3323,0.0,0.8561,0.7492
K00773,C0013,0.8333,0.7336,0.0,0.7685,0.9663
K00773,C0066,0.8333,0.4566,0.0,0.7769,0.9464
K01069,C0091,1.0,0.7874,0.0,0.7836,0.9651
K01069,C0016,1.0,0.6363,0.0,0.9278,0.9676
K01069,C0065,1.0,0.3575,0.0,0.5549,0.9506
K00656,C0109,0.5,0.418,0.0,0.7963,0.9261
K00656,C0075,0.5,0.8681,0.0,0.842,0.9236
K00656,C0087,0.5,0.5538,1.0,0.744,0.8746
K00715,C0052,0.75,0.5104,0.0,0.788,0.9673
K00715,C0022,0.75,0.5947,0.0,0.8066,0.9215
K00715,C0060,0.75,0.5958,0.0,0.8036,0.8459
K00748,C0090,0.75,0.556,0.0,0.8375,0.8945
K00748,C0009,0.75,0.6638,0.0,0.8253,0.8667
K00748,C0025,0.875,0.6046,0.0,0.6858,0.9914
K00966,C0053,0.5,0.6641,0.0,0.8088,0.943
K00966,C0073,0.75,0.4377,0.0,0.8125,0.8774
K00966,C0093,0.5,0.6502,0.0,0.7162,0.9626
K01331,C0039,1.0,0.2408,0.0,0.748,0.9481
K01331,C0094,1.0,0.2578,0.0,0.6856,0.9453
K01331,C0033,1.0,0.2507,0.0,0.6438,0.9388
K01173,C0101,1.0,0.5686,0.0,0.6658,0.8203
K01173,C0006,1.0,0.6445,0.0,0.7786,0.8833
K01173,C0012,1.0,0.6014,1.0,0.8978,0.6202
K00807,C0101,1.0,0.6266,1.0,0.7981,0.9856
K00807,C0001,0.8333,0.6209,0.0,0.8496,0.9735
K00807,C0006,1.0,0.6843,1.0,0.8081,0.9596
K00955,C0034,1.0,0.6993,0.0,0.6602,0.7425
K00955,C0004,0.6667,0.4518,0.0,0.7383,0.9687
K00955,C0083,0.3333,0.1612,0.0,0.6728,0.9255
K01030,C0054,1.0,0.5085,0.0,0.674,0.9192
K01030,C0015,0.25,0.581,0.0,0.7044,0.9593
K01030,C0068,0.25,0.676,0.0,0.4848,0.9753
K00871,C0001,1.0,0.6869,0.0,0.8627,0.9026
K00871,C0028,0.0,0.735,0.0,0.8636,0.9014
K00871,C0103,0.75,0.8055,0.0,0.6874,0.9257
K00657,C0052,0.8333,0.5104,0.0,0.7852,0.9288
K00657,C0040,0.8333,0.6094,0.0,0.5518,0.9222
K00657,C0021,0.6667,0.4724,0.0,0.7917,0.9496
K00887,C0031,0.6667,0.2498,0.0,0.7149,0.9097
K00887,C0084,0.6667,0.3213,0.0,0.6743,0.8427
K00887,C0114,0.6667,0.1733,0.0,0.93,0.8245
K01076,C0086,0.625,0.569,0.0,0.6085,0.9549
K01076,C0015,0.625,0.581,0.0,0.6743,0.905
K01076,C0004,0.875,0.5342,0.0,0.6813,0.9483
K01102,C0081,0.5,0.6119,0.0,0.6715,0.8952
K01102,C0101,0.0,0.719,0.0,0.6936,0.9571
K01102,C0033,0.0,0.2507,0.0,0.5253,0.859
K01020,C0081,1.0,0.6106,0.0,0.7536,0.9613
K01020,C0013,1.0,0.7336,0.0,0.7267,0.9024
K01020,C0077,1.0,0.5528,0.0,0.4483,0.8637
K01060,C0001,1.0,0.6869,0.0,0.8073,0.9323
K01060,C0054,1.0,0.2068,0.0,0.8046,0.9525
K01060,C0032,1.0,0.7354,0.0,0.7254,0.9854
K00954,C0013,0.0,0.8026,0.0,0.7958,0.9582
K00954,C0078,0.0,0.6291,0.0,0.6905,0.8983
K00954,C0096,0.0,0.3502,0.0,0.8365,0.9303
K01436,C0091,0.6667,0.7874,0.0,0.9091,0.9874
K01436,C0054,1.0,0.1739,0.0,0.722,0.9701
K01436,C0034,0.6667,0.8531,0.0,0.6301,0.9624
K01263,C0054,0.8333,0.5377,0.0,0.5557,0.9752
K01263,C0097,0.8333,0.6437,0.0,0.8331,0.9085
K01263,C0101,0.8333,0.5686,0.0,0.7792,0.879
K01189,C0054,0.8333,0.5085,0.0,0.5919,0.9698
K01189,C0075,0.8333,0.8681,0.0,0.783,0.9918
K01189,C0004,1.0,0.5342,0.0,0.8009,0.926
K00789,C0011,0.8333,0.5341,0.0,0.845,0.975
K00789,C0073,1.0,0.4377,0.0,0.8694,0.8643
K00789,C0107,1.0,0.4681,0.0,0.8933,0.9451
K00757,C0033,1.0,0.2507,0.0,0.7227,0.9986
K00757,C0081,1.0,0.6119,0.0,0.869,0.9774
K00757,C0096,1.0,0.3502,0.0,0.8634,0.9625
K00925,C0103,1.0,0.7432,1.0,0.6729,0.9621
K00925,C0007,1.0,0.6328,1.0,0.7885,0.8027
K00925,C0028,0.0,0.2466,0.0,0.8055,0.9775
K00699,C0011,0.75,0.5341,0.0,0.6629,0.9833
K00699,C0027,0.75,0.3074,0.0,0.6797,0.9385
K00699,C0104,0.75,0.5871,0.0,0.7537,0.9441
K01458,C0025,0.6667,0.6046,0.0,0.5767,0.9773
K01458,C0119,0.6667,0.4456,0.0,0.72,0.8148
K01458,C0114,0.6667,0.3236,0.0,0.7904,0.9553
K01040,C0109,1.0,0.0837,0.0,0.5885,0.9896
K01040,C0087,1.0,0.3218,0.0,0.9004,0.9529
K01040,C0099,1.0,0.2326,0.0,0.8443,0.9411
K01393,C0054,0.8333,0.5377,0.0,0.6747,0.9763
K01393,C0001,1.0,0.7166,0.0,0.8768,0.9181
K01393,C0036,0.8333,0.5764,1.0,0.8124,0.767
K00868,C0034,1.0,0.6993,0.0,0.8019,0.9076
K00868,C0091,0.5,0.2962,0.0,0.4918,0.9386
K00868,C0019,0.5,0.6336,0.0,0.7613,0.9328
K01046,C0091,0.5,0.3285,0.0,0.716,0.9777
K01046,C0065,0.5,0.1848,0.0,0.7411,0.9411
K01046,C0054,1.0,0.4997,0.0,0.7496,0.931
K01248,C0004,0.8333,0.5342,0.0,0.8894,0.7521
K01248,C0068,0.8333,0.676,0.0,0.8187,0.8701
K01248,C0060,0.8333,0.6895,0.0,0.7812,0.5715
K01223,C0099,1.0,0.4657,0.0,0.7983,0.9852
K01223,C0119,1.0,0.4171,0.0,0.4968,0.93
K01223,C0066,1.0,0.4566,0.0,0.6956,0.8847
K01125,C0101,0.75,0.5686,1.0,0.8421,0.9738
K01125,C0054,0.75,0.5377,0.0,0.6648,0.8841
K01125,C0097,0.75,0.6437,0.0,0.7596,0.9228
K00960,C0040,0.75,0.6094,0.0,0.844,0.9681
K00960,C0018,0.75,0.3264,0.0,0.7291,0.9353
K00960,C0001,1.0,0.6209,0.0,0.8406,0.9103
K01098,C0007,1.0,0.6328,0.0,0.8807,0.851
K01098,C0114,1.0,0.2468,0.0,0.9118,0.917
K01098,C0033,1.0,0.2507,0.0,0.8573,0.9686
K01117,C0090,1.0,0.556,0.0,0.7615,0.9162
K01117,C0055,1.0,0.5709,0.0,0.8055,0.9374
K01117,C0009,1.0,0.6638,0.0,0.6566,0.8478
K01224,C0027,0.75,0.3074,1.0,0.8296,0.9383
K01224,C0090,0.75,0.4987,0.0,0.7217,0.8017
K01224,C0009,0.75,0.761,0.0,0.7459,0.6948
K01289,C0106,1.0,0.813,0.0,0.7658,0.949
K01289,C0004,1.0,0.4518,0.0,0.9638,0.9356
K01289,C0068,1.0,0.6102,0.0,0.7586,0.9531
K00837,C0004,1.0,0.4518,0.0,0.8489,0.9809
K00837,C0019,1.0,0.6336,0.0,0.6917,0.9102
K00837,C0106,1.0,0.813,0.0,0.9073,0.9044
K01467,C0025,0.8333,0.5468,0.0,0.4456,0.9452
K01467,C0060,0.8333,0.6895,0.0,0.71,0.9581
K01467,C0058,0.8333,0.8854,0.0,0.6252,0.8863
K01360,C0119,1.0,0.4453,0.0,0.7932,0.9579
K01360,C0025,1.0,0.5468,0.0,0.6163,0.8641
K01360,C0114,1.0,0.1733,0.0,0.9016,0.901
K01241,C0045,0.875,0.7126,0.0,0.8379,0.877
K01241,C0112,0.875,0.39,0.0,0.7253,0.5605
K01241,C0082,0.875,0.5546,0.0,0.7551,0.9712
K00718,C0101,1.0,0.5686,0.0,0.6706,0.7641
K00718,C0012,1.0,0.6014,1.0,0.8981,0.6499
K00718,C0006,1.0,0.6445,0.0,0.7865,0.7412
K01352,C0101,0.8333,0.5686,0.0,0.564,0.8421
K01352,C0006,0.8333,0.6445,0.0,0.7661,0.9332
K01352,C0012,0.8333,0.6014,0.0,0.5895,0.6264
K01377,C0019,0.75,0.2609,0.0,0.7224,0.9265
K01377,C0033,0.5,0.2507,0.0,0.7499,0.9064
K01377,C0073,1.0,0.4327,1.0,0.9091,0.899
K01221,C0108,0.75,0.3466,0.0,0.8837,0.9342
K01221,C0051,0.5,0.6798,0.0,0.744,0.8665
K01221,C0042,0.5,0.2224,0.0,0.714,0.9076
K00963,C0028,1.0,0.735,0.0,0.8041,0.8371
K00963,C0001,1.0,0.6869,0.0,0.7841,0.7844
K00963,C0070,1.0,0.4244,0.0,0.709,0.9004
K00992,C0004,1.0,0.5342,0.0,0.9187,0.9201
K00992,C0068,1.0,0.676,0.0,0.7899,0.799
K00992,C0060,1.0,0.6895,0.0,0.7189,0.921
K00690,C0031,1.0,0.3135,0.0,0.6591,0.9621
K00690,C0114,1.0,0.2468,0.0,0.6871,0.9611
K00690,C0084,1.0,0.4192,0.0,0.9204,0.9309
K01012,C0001,0.875,0.6869,0.0,0.8368,0.8984
K01012,C0048,0.875,0.4966,1.0,0.6867,0.9378
K01012,C0070,0.875,0.4244,0.0,0.7471,0.9476
K01293,C0009,0.75,0.6638,0.0,0.6126,0.8952
K01293,C0090,0.75,0.556,0.0,0.7977,0.944
K01293,C0027,0.75,0.3254,0.0,0.5217,0.8967
K01427,C0001,0.875,0.6209,0.0,0.6458,0.9184
K01427,C0011,0.75,0.5341,0.0,0.7949,0.8071
K01427,C0082,0.875,0.5063,0.0,0.7543,0.9498
K01219,C0087,1.0,0.6218,0.0,0.6583,0.9578
K01219,C0091,1.0,0.7874,0.0,0.739,0.9605
K01219,C0002,1.0,0.6233,0.0,0.7313,0.9936
K01417,C0001,0.75,0.7166,0.0,0.6949,0.8209
K01417,C0101,1.0,0.5686,1.0,0.7674,0.8262
K01417,C0071,0.75,0.2298,0.0,0.8144,0.7778
K00909,C0089,1.0,0.9804,0.0,0.7611,0.8574
K00909,C0001,0.0,0.1936,0.0,0.7893,0.8693
K00909,C0048,0.0,0.2209,0.0,0.7558,0.8899
K00932,C0073,0.75,0.4377,0.0,0.7848,0.9066
K00932,C0053,0.75,0.6641,0.0,0.7027,0.9461
K00932,C0011,0.75,0.5341,0.0,0.7996,0.8097
K01193,C0111,0.8333,0.6158,0.0,0.7765,0.8905
K01193,C0079,0.3333,0.7034,0.0,0.5085,0.9689
K01193,C0011,0.5,0.0759,0.0,0.5876,0.98
K01258,C0001,1.0,0.2415,0.0,0.7071,0.937
K01258,C0054,0.75,0.146,0.0,0.7156,0.898
K01258,C0036,0.5,0.2673,1.0,0.6843,0.8328
K01256,C0007,1.0,0.6328,1.0,0.7676,0.8328
K01256,C0114,1.0,0.2468,0.0,0.8075,0.9391
K01256,C0033,1.0,0.2507,1.0,0.8414,0.978
K00886,C0052,1.0,0.5104,0.0,0.7101,0.9809
K00886,C0060,1.0,0.5958,1.0,0.5705,0.8899
K00886,C0022,1.0,0.5947,0.0,0.8894,0.8519
K00670,C0001,0.6667,0.1936,0.0,0.8858,0.9292
K00670,C0048,0.6667,0.2209,0.0,0.7357,0.9837
K00670,C0052,0.3333,0.4897,0.0,0.861,0.9441
K01202,C0001,1.0,0.6209,0.0,0.742,0.9726
K01202,C0032,1.0,0.6018,0.0,0.7283,0.9899
K01202,C0113,0.75,0.646,0.0,0.7569,0.9262
K00780,C0051,0.6667,0.248,1.0,0.7998,0.9652
K00780,C0029,0.6667,0.2133,0.0,0.6864,0.9557
K00780,C0038,0.6667,0.0555,0.0,0.8031,0.9342
K00989,C0001,1.0,0.7166,0.0,0.768,0.8054
K00989,C0036,0.5,0.5764,0.0,0.9752,0.9112
K00989,C0020,0.5,0.2874,0.0,0.9548,0.9379
K01388,C0094,1.0,0.2578,0.0,0.6736,0.9205
K01388,C0039,1.0,0.2408,0.0,0.7141,0.8468
K01388,C0033,0.5,0.2507,0.0,0.8643,0.9566
K00901,C0039,1.0,0.2408,0.0,0.743,0.909
K00901,C0094,1.0,0.2578,0.0,0.6941,0.8169
K00901,C0033,0.75,0.2507,0.0,0.6523,0.9595
K01277,C0042,1.0,0.2224,0.0,0.8079,0.8044
K01277,C0119,1.0,0.4456,0.0,0.6037,0.7
K01277,C0091,0.3333,0.3338,0.0,0.5217,0.8722
K01355,C0004,0.6667,0.5342,0.0,0.852,0.9439
K01355,C0086,0.6667,0.569,0.0,0.8571,0.966
K01355,C0109,0.6667,0.418,0.0,0.6769,0.9235
K01053,C0054,1.0,0.5377,0.0,0.6637,0.9525
K01053,C0020,1.0,0.2874,0.0,0.6777,0.978
K01053,C0036,1.0,0.5764,1.0,0.6526,0.8987
K01402,C0119,1.0,0.4171,0.0,0.83,0.9245
K01402,C0042,1.0,0.1769,0.0,0.8422,0.7894
K01402,C0090,1.0,0.1921,0.0,0.6813,0.826
K01001,C0079,0.1667,0.7034,0.0,0.8845,0.9179
K01001,C0004,0.6667,0.1716,1.0,0.7725,0.8509
K01001,C0112,0.3333,0.34,0.0,0.7705,0.8845
K01007,C0077,1.0,0.5911,0.0,0.7243,0.9376
K01007,C0013,1.0,0.8026,0.0,0.7263,0.9043
K01007,C0081,1.0,0.6119,0.0,0.5934,0.915
K01474,C0022,1.0,0.5947,0.0,0.7773,0.8905
K01474,C0113,0.5,0.646,0.0,0.8262,0.9196
K01474,C0054,1.0,0.2089,0.0,0.6134,0.9454
K01380,C0101,1.0,0.719,0.0,0.7544,0.9801
K01380,C0006,1.0,0.6363,0.0,0.8252,0.9739
K01380,C0012,1.0,0.6397,0.0,0.709,0.7435
K01033,C0095,1.0,0.7331,0.0,0.8962,0.9475
K01033,C0032,1.0,0.6018,0.0,0.6871,0.9301
K01033,C0001,1.0,0.6209,0.0,0.6529,0.8463
K01101,C0091,1.0,0.292,0.0,0.639,0.9587
K01101,C0080,1.0,0.2946,0.0,0.8257,0.9269
K01101,C0087,1.0,0.1312,1.0,0.8419,0.9373
K01232,C0010,0.5,0.5897,0.0,0.7668,0.8169
K01232,C0090,0.5,0.1962,0.0,0.7683,0.8412
K01232,C0032,1.0,0.308,1.0,0.7648,0.9089
K00704,C0033,1.0,0.2507,0.0,0.5211,0.9483
K00704,C0007,1.0,0.6328,0.0,0.5445,0.9606
K00704,C0081,1.0,0.6119,0.0,0.6674,0.9455
K00674,C0010,0.5,0.2927,0.0,0.7,0.8987
K00674,C0110,0.5,0.2685,0.0,0.7439,0.9616
K00674,C0078,0.5,0.6291,0.0,0.7502,0.8785
K01203,C0054,0.875,0.5377,0.0,0.5574,0.9304
K01203,C0097,0.875,0.6437,0.0,0.8132,0.9817
K01203,C0001,1.0,0.7166,0.0,0.8891,0.9533
K00714,C0040,0.6667,0.6094,0.0,0.4901,0.9145
K00714,C0093,0.6667,0.6502,0.0,0.7734,0.9022
K00714,C0011,0.6667,0.5341,0.0,0.6225,0.7263
K01423,C0031,1.0,0.3135,0.0,0.753,0.8795
K01423,C0084,1.0,0.4192,0.0,0.6434,0.9747
K01423,C0056,0.75,0.567,0.0,0.7503,0.9864
K01431,C0060,0.875,0.5578,0.0,0.5214,0.9418
K01431,C0052,0.875,0.4897,0.0,0.6641,0.9232
K01431,C0022,0.875,0.5559,0.0,0.7934,0.7635
K01000,C0101,0.75,0.5686,1.0,0.7249,0.944
K01000,C0012,0.75,0.6014,0.0,0.9501,0.9093
K01000,C0006,0.75,0.6445,1.0,0.7854,0.8784
K00869,C0004,1.0,0.4518,0.0,0.7052,0.9539
K00869,C0030,1.0,0.6724,0.0,0.8869,0.9284
K00869,C0052,1.0,0.4897,0.0,0.8283,0.9031
K01045,C0034,1.0,0.8531,0.0,0.7305,0.9181
K01045,C0072,1.0,0.4228,0.0,0.4886,0.9347
K01045,C0091,0.0,0.7874,0.0,0.7512,0.9597
K01368,C0033,0.5,0.1183,1.0,0.6849,0.9368
K01368,C0094,1.0,0.3683,0.0,0.7268,0.7808
K01368,C0039,1.0,0.2504,0.0,0.7566,0.7499
K01237,C0088,1.0,0.5919,1.0,0.865,0.8184
K01237,C0001,1.0,0.7166,0.0,0.7617,0.9325
K01237,C0101,1.0,0.5686,0.0,0.7102,0.9073
K01037,C0007,1.0,0.6328,0.0,0.7699,0.9067
K01037,C0103,1.0,0.7432,0.0,0.7652,0.8902
K01037,C0078,0.75,0.6291,1.0,0.7817,0.9556
K00667,C0079,0.5,0.7034,0.0,0.6112,0.9278
K00667,C0024,0.75,0.7065,0.0,0.6883,0.916
K00667,C0112,0.5,0.34,0.0,0.7407,0.8928
K01230,C0007,1.0,0.5627,0.0,0.6706,0.8849
K01230,C0103,1.0,0.8055,0.0,0.5551,0.9516
K01230,C0120,0.25,0.0449,0.0,0.5836,0.9409
K00920,C0031,1.0,0.3135,0.0,0.7959,0.9228
K00920,C0084,1.0,0.4192,0.0,0.862,0.7478
K00920,C0114,1.0,0.2468,0.0,0.8397,0.8818
K00805,C0072,1.0,0.4228,0.0,0.6957,0.8807
K00805,C0087,0.5,0.6218,0.0,0.6226,0.9678
K00805,C0091,0.5,0.7874,0.0,0.5423,0.9306
K01054,C0007,1.0,0.6328,0.0,0.6295,0.8673
K01054,C0114,1.0,0.2468,0.0,0.7026,0.9781
K01054,C0082,1.0,0.5546,0.0,0.6598,0.976
K00791,C0055,0.8333,0.6411,0.0,0.8153,0.9228
K00791,C0032,0.8333,0.7354,1.0,0.8543,0.9197
K00791,C0007,1.0,0.5627,1.0,0.6062,0.8998
K01375,C0109,0.5,0.418,0.0,0.7734,0.909
K01375,C0066,0.5,0.5472,0.0,0.5146,0.9388
K01375,C0075,0.5,0.8681,0.0,0.8111,0.9557
K00991,C0116,1.0,0.4339,0.0,0.623,0.8299
K00991,C0016,0.3333,0.1915,0.0,0.7905,0.9336
K00991,C0011,0.5,0.5341,0.0,0.6786,0.9105
K01161,C0032,0.875,0.7354,1.0,0.7441,0.9186
K01161,C0001,0.875,0.6869,0.0,0.8122,0.8794
K01161,C0095,0.875,0.743,0.0,0.7819,0.8454
K00812,C0078,1.0,0.6291,0.0,0.9534,0.9745
K00812,C0033,1.0,0.2507,0.0,0.7497,0.905
K00812,C0096,1.0,0.3502,0.0,0.8174,0.9402
K01465,C0052,1.0,0.4897,0.0,0.8087,0.9928
K01465,C0022,1.0,0.5559,0.0,0.9004,0.9121
K01465,C0060,1.0,0.5578,0.0,0.669,0.8479
K01492,C0087,0.75,0.6218,0.0,0.872,0.8521
K01492,C0119,0.75,0.4171,0.0,0.6685,0.8276
K01492,C0066,0.75,0.4566,0.0,0.5542,0.8851
K00742,C0032,0.75,0.7354,0.0,0.7342,0.9514
K00742,C0048,0.75,0.4966,0.0,0.8812,0.9272
K00742,C0110,0.75,0.7183,0.0,0.9198,0.9641
K01481,C0078,0.3333,0.6291,0.0,0.7951,0.9241
