client_id,coach_id,rank_shown,offer_date,visible_profile_appeal,chosen
K00675,C0009,1,2024-01-07,0.5136,True
K00675,C0025,2,2024-01-07,1.0,False
K00675,C0027,3,2024-01-07,0.1043,False
K00878,C0079,1,2024-01-07,0.328,False
K00878,C0111,2,2024-01-07,0.7518,True
K00878,C0045,3,2024-01-07,0.8669,False
K01233,C0054,1,2024-01-07,0.1312,False
K01233,C0049,2,2024-01-07,0.8849,False
K01233,C0072,3,2024-01-07,1.0,True
K00723,C0114,1,2024-01-08,1.0,True
K00723,C0031,2,2024-01-08,0.7895,False
K00723,C0054,3,2024-01-08,0.1312,False
K01299,C0058,1,2024-01-08,1.0,True
K01299,C0040,2,2024-01-08,0.7159,False
K01299,C0060,3,2024-01-08,0.3561,False
K01411,C0042,1,2024-01-09,0.387,False
K01411,C0119,2,2024-01-09,0.664,False
K01411,C0117,3,2024-01-09,0.9361,False
K00937,C0054,1,2024-01-09,0.1312,False
K00937,C0088,2,2024-01-09,1.0,True
K00937,C0071,3,2024-01-09,1.0,False
K01381,C0019,1,2024-01-10,1.0,True
K01381,C0032,2,2024-01-10,0.093,False
K01381,C0055,3,2024-01-10,0.4164,False
K00680,C0071,1,2024-01-10,1.0,False
K00680,C0088,2,2024-01-10,1.0,True
K00680,C0001,3,2024-01-10,0.6369,False
K00685,C0048,1,2024-01-10,0.4161,True
K00685,C0032,2,2024-01-10,0.093,False
K00685,C0055,3,2024-01-10,0.4164,False
K01206,C0055,1,2024-01-11,0.4164,False
K01206,C0119,2,2024-01-11,0.664,False
K01206,C0042,3,2024-01-11,0.387,True
K00905,C0107,1,2024-01-11,0.9289,False
K00905,C0063,2,2024-01-11,1.0,True
K00905,C0073,3,2024-01-11,1.0,False
K00971,C0119,1,2024-01-11,0.664,False
K00971,C0002,2,2024-01-11,0.7139,True
K00971,C0087,3,2024-01-11,0.0267,False
K01345,C0103,1,2024-01-11,1.0,False
K01345,C0007,2,2024-01-11,0.3312,False
K01345,C0112,3,2024-01-11,1.0,True
K01446,C0054,1,2024-01-11,0.1312,False
K01446,C0075,2,2024-01-11,0.4976,False
K01446,C0040,3,2024-01-11,0.7159,False
K00691,C0103,1,2024-01-12,1.0,True
K00691,C0028,2,2024-01-12,0.5745,False
K00691,C0110,3,2024-01-12,0.403,False
K00719,C0110,1,2024-01-12,0.403,False
K00719,C0108,2,2024-01-12,0.9628,False
K00719,C0117,3,2024-01-12,0.9361,False
K00945,C0055,1,2024-01-12,0.4164,False
K00945,C0108,2,2024-01-12,0.9628,True
K00945,C0092,3,2024-01-12,1.0,False
K01300,C0119,1,2024-01-12,0.664,False
K01300,C0087,2,2024-01-12,0.0267,False
K01300,C0017,3,2024-01-12,0.9423,True
K01339,C0004,1,2024-01-13,0.0,False
K01339,C0054,2,2024-01-13,0.1312,False
K01339,C0030,3,2024-01-13,1.0,False
K01376,C0052,1,2024-01-13,0.5079,False
K01376,C0022,2,2024-01-13,0.3629,False
K01376,C0034,3,2024-01-13,0.6887,False
K00888,C0006,1,2024-01-13,0.6721,False
K00888,C0082,2,2024-01-13,0.8074,False
K00888,C0063,3,2024-01-13,1.0,True
K00778,C0031,1,2024-01-13,0.7895,False
K00778,C0114,2,2024-01-13,1.0,False
K00778,C0033,3,2024-01-13,0.4177,False
K00861,C0091,1,2024-01-14,0.3306,False
K00861,C0081,2,2024-01-14,0.6906,False
K00861,C0119,3,2024-01-14,0.664,False
K01163,C0022,1,2024-01-14,0.3629,False
K01163,C0102,2,2024-01-14,0.664,False
K01163,C0053,3,2024-01-14,0.5692,False
K01384,C0117,1,2024-01-15,0.9361,True
K01384,C0119,2,2024-01-15,0.664,False
K01384,C0038,3,2024-01-15,0.7717,False
K01215,C0006,1,2024-01-15,0.6721,False
K01215,C0082,2,2024-01-15,0.8074,False
K01215,C0101,3,2024-01-15,0.5975,False
K01132,C0027,1,2024-01-15,0.1043,False
K01132,C0090,2,2024-01-15,0.6321,False
K01132,C0009,3,2024-01-15,0.5136,False
K00926,C0031,1,2024-01-15,0.7895,True
K00926,C0086,2,2024-01-15,0.4185,False
K00926,C0075,3,2024-01-15,0.4976,False
K01170,C0054,1,2024-01-16,0.1312,False
K01170,C0091,2,2024-01-16,0.3306,False
K01170,C0119,3,2024-01-16,0.664,False
K01357,C0054,1,2024-01-17,0.1312,False
K01357,C0020,2,2024-01-17,0.6867,False
K01357,C0071,3,2024-01-17,1.0,True
K01259,C0055,1,2024-01-17,0.4164,False
K01259,C0108,2,2024-01-17,0.9628,False
K01259,C0092,3,2024-01-17,1.0,True
K01459,C0034,1,2024-01-17,0.6887,False
K01459,C0035,2,2024-01-17,1.0,True
K01459,C0008,3,2024-01-17,0.6952,False
K00995,C0075,1,2024-01-17,0.4976,False
K00995,C0086,2,2024-01-17,0.4185,False
K00995,C0054,3,2024-01-17,0.1312,False
K01188,C0032,1,2024-01-17,0.093,False
K01188,C0055,2,2024-01-17,0.4164,False
K01188,C0034,3,2024-01-17,0.6887,False
K01307,C0052,1,2024-01-18,0.5079,False
K01307,C0022,2,2024-01-18,0.3629,False
K01307,C0094,3,2024-01-18,1.0,True
K01422,C0116,1,2024-01-18,1.0,True
K01422,C0087,2,2024-01-18,0.0267,False
K01422,C0065,3,2024-01-18,1.0,False
K00889,C0085,1,2024-01-18,1.0,True
K00889,C0002,2,2024-01-18,0.7139,False
K00889,C0110,3,2024-01-18,0.403,False
K01435,C0022,1,2024-01-18,0.3629,False
K01435,C0018,2,2024-01-18,0.5977,True
K01435,C0032,3,2024-01-18,0.093,False
K01469,C0004,1,2024-01-19,0.0,False
K01469,C0110,2,2024-01-19,0.403,False
K01469,C0095,3,2024-01-19,0.7468,False
K01011,C0109,1,2024-01-19,0.3287,False
K01011,C0119,2,2024-01-19,0.664,False
K01011,C0004,3,2024-01-19,0.0,False
K01150,C0055,1,2024-01-20,0.4164,False
K01150,C0007,2,2024-01-20,0.3312,False
K01150,C0108,3,2024-01-20,0.9628,True
K00725,C0053,1,2024-01-20,0.5692,True
K00725,C0032,2,2024-01-20,0.093,False
K00725,C0102,3,2024-01-20,0.664,False
K01142,C0055,1,2024-01-20,0.4164,False
K01142,C0007,2,2024-01-20,0.3312,False
K01142,C0092,3,2024-01-20,1.0,False
K00755,C0034,1,2024-01-20,0.6887,True
K00755,C0052,2,2024-01-20,0.5079,False
K00755,C0004,3,2024-01-20,0.0,False
K01398,C0095,1,2024-01-21,0.7468,True
K01398,C0102,2,2024-01-21,0.664,False
K01398,C0032,3,2024-01-21,0.093,False
K01310,C0073,1,2024-01-21,1.0,True
K01310,C0006,2,2024-01-21,0.6721,False
K01310,C0082,3,2024-01-21,0.8074,False
K01442,C0119,1,2024-01-21,0.664,False
K01442,C0114,2,2024-01-21,1.0,False
K01442,C0025,3,2024-01-21,1.0,False
K01432,C0028,1,2024-01-21,0.5745,False
K01432,C0030,2,2024-01-21,1.0,True
K01432,C0110,3,2024-01-21,0.403,False
K01066,C0104,1,2024-01-21,1.0,False
K01066,C0102,2,2024-01-21,0.664,False
K01066,C0032,3,2024-01-21,0.093,False
K01158,C0116,1,2024-01-21,1.0,False
K01158,C0017,2,2024-01-21,0.9423,True
K01158,C0119,3,2024-01-21,0.664,False
K01071,C0033,1,2024-01-21,0.4177,False
K01071,C0078,2,2024-01-21,0.3912,False
K01071,C0045,3,2024-01-21,0.8669,True
K00965,C0114,1,2024-01-21,1.0,True
K00965,C0007,2,2024-01-21,0.3312,False
K00965,C0059,3,2024-01-21,0.6396,False
K00814,C0104,1,2024-01-21,1.0,True
K00814,C0032,2,2024-01-21,0.093,False
K00814,C0064,3,2024-01-21,0.3645,False
K00892,C0054,1,2024-01-22,0.1312,False
K00892,C0097,2,2024-01-22,0.6906,False
K00892,C0006,3,2024-01-22,0.6721,False
K00907,C0114,1,2024-01-22,1.0,True
K00907,C0007,2,2024-01-22,0.3312,False
K00907,C0013,3,2024-01-22,0.6899,False
K01087,C0032,1,2024-01-22,0.093,False
K01087,C0055,2,2024-01-22,0.4164,True
K01087,C0048,3,2024-01-22,0.4161,False
K01162,C0110,1,2024-01-22,0.403,False
K01162,C0108,2,2024-01-22,0.9628,False
K01162,C0028,3,2024-01-22,0.5745,False
K00682,C0103,1,2024-01-22,1.0,False
K00682,C0007,2,2024-01-22,0.3312,False
K00682,C0013,3,2024-01-22,0.6899,False
K00981,C0077,1,2024-01-23,1.0,False
K00981,C0072,2,2024-01-23,1.0,True
K00981,C0016,3,2024-01-23,0.6837,False
K01501,C0087,1,2024-01-23,0.0267,False
K01501,C0004,2,2024-01-23,0.0,False
K01501,C0109,3,2024-01-23,0.3287,False
K01056,C0078,1,2024-01-23,0.3912,False
K01056,C0110,2,2024-01-23,0.403,False
K01056,C0033,3,2024-01-23,0.4177,False
K01035,C0034,1,2024-01-24,0.6887,False
K01035,C0072,2,2024-01-24,1.0,True
K01035,C0087,3,2024-01-24,0.0267,False
K00819,C0039,1,2024-01-24,1.0,True
K00819,C0094,2,2024-01-24,1.0,False
K00819,C0033,3,2024-01-24,0.4177,False
K00974,C0052,1,2024-01-24,0.5079,False
K00974,C0022,2,2024-01-24,0.3629,True
K00974,C0060,3,2024-01-24,0.3561,False
K01017,C0108,1,2024-01-24,0.9628,False
K01017,C0038,2,2024-01-24,0.7717,False
K01017,C0092,3,2024-01-24,1.0,True
K01164,C0110,1,2024-01-24,0.403,False
K01164,C0010,2,2024-01-24,0.7233,False
K01164,C0108,3,2024-01-24,0.9628,True
K00931,C0052,1,2024-01-25,0.5079,False
K00931,C0060,2,2024-01-25,0.3561,False
K00931,C0094,3,2024-01-25,1.0,True
K01184,C0034,1,2024-01-25,0.6887,False
K01184,C0072,2,2024-01-25,1.0,True
K01184,C0004,3,2024-01-25,0.0,False
K01414,C0031,1,2024-01-25,0.7895,False
K01414,C0114,2,2024-01-25,1.0,False
K01414,C0059,3,2024-01-25,0.6396,True
K00828,C0067,1,2024-01-26,1.0,True
K00828,C0089,2,2024-01-26,0.8805,False
K00828,C0034,3,2024-01-26,0.6887,False
K01391,C0032,1,2024-01-26,0.093,False
K01391,C0048,2,2024-01-26,0.4161,False
K01391,C0028,3,2024-01-26,0.5745,False
K00686,C0031,1,2024-01-26,0.7895,False
K00686,C0114,2,2024-01-26,1.0,False
K00686,C0078,3,2024-01-26,0.3912,False
K00883,C0054,1,2024-01-26,0.1312,False
K00883,C0005,2,2024-01-26,0.901,False
K00883,C0075,3,2024-01-26,0.4976,False
K01447,C0093,1,2024-01-27,0.6848,True
K01447,C0040,2,2024-01-27,0.7159,False
K01447,C0032,3,2024-01-27,0.093,False
K01439,C0004,1,2024-01-27,0.0,False
K01439,C0060,2,2024-01-27,0.3561,False
K01439,C0068,3,2024-01-27,0.8036,False
K01257,C0071,1,2024-01-27,1.0,False
K01257,C0006,2,2024-01-27,0.6721,True
K01257,C0001,3,2024-01-27,0.6369,False
K00771,C0110,1,2024-01-27,0.403,False
K00771,C0048,2,2024-01-27,0.4161,False
K00771,C0083,3,2024-01-27,0.5735,False
K00894,C0110,1,2024-02-01,0.403,True
K00894,C0081,2,2024-02-01,0.6906,False
K00894,C0087,3,2024-02-01,0.0267,False
K00876,C0006,1,2024-02-01,0.6721,True
K00876,C0082,2,2024-02-01,0.8074,False
K00876,C0101,3,2024-02-01,0.5975,False
K01370,C0052,1,2024-02-02,0.5079,False
K01370,C0060,2,2024-02-02,0.3561,False
K01370,C0094,3,2024-02-02,1.0,True
K01366,C0022,1,2024-02-02,0.3629,False
K01366,C0089,2,2024-02-02,0.8805,False
K01366,C0034,3,2024-02-02,0.6887,False
K01147,C0007,1,2024-02-02,0.3312,False
K01147,C0114,2,2024-02-02,1.0,True
K01147,C0081,3,2024-02-02,0.6906,False
K01120,C0004,1,2024-02-02,0.0,False
K01120,C0052,2,2024-02-02,0.5079,False
K01120,C0008,3,2024-02-02,0.6952,True
K01130,C0097,1,2024-02-03,0.6906,True
K01130,C0054,2,2024-02-03,0.1312,False
K01130,C0001,3,2024-02-03,0.6369,False
K00962,C0054,1,2024-02-03,0.1312,False
K00962,C0032,2,2024-02-03,0.093,False
K00962,C0055,3,2024-02-03,0.4164,False
K01265,C0058,1,2024-02-03,1.0,False
K01265,C0040,2,2024-02-03,0.7159,True
K01265,C0060,3,2024-02-03,0.3561,False
K01108,C0032,1,2024-02-03,0.093,True
K01108,C0111,2,2024-02-03,0.7518,False
K01108,C0018,3,2024-02-03,0.5977,False
K01292,C0054,1,2024-02-04,0.1312,False
K01292,C0087,2,2024-02-04,0.0267,False
K01292,C0004,3,2024-02-04,0.0,False
K01330,C0064,1,2024-02-05,0.3645,False
K01330,C0102,2,2024-02-05,0.664,True
K01330,C0032,3,2024-02-05,0.093,False
K01129,C0071,1,2024-02-05,1.0,True
K01129,C0001,2,2024-02-05,0.6369,False
K01129,C0088,3,2024-02-05,1.0,False
K01138,C0052,1,2024-02-05,0.5079,False
K01138,C0060,2,2024-02-05,0.3561,False
K01138,C0022,3,2024-02-05,0.3629,False
K01209,C0119,1,2024-02-06,0.664,True
K01209,C0090,2,2024-02-06,0.6321,False
K01209,C0038,3,2024-02-06,0.7717,False
K00847,C0090,1,2024-02-06,0.6321,False
K00847,C0111,2,2024-02-06,0.7518,True
K00847,C0104,3,2024-02-06,1.0,False
K00815,C0025,1,2024-02-07,1.0,False
K00815,C0058,2,2024-02-07,1.0,True
K00815,C0040,3,2024-02-07,0.7159,False
K01374,C0064,1,2024-02-07,0.3645,True
K01374,C0052,2,2024-02-07,0.5079,False
K01374,C0032,3,2024-02-07,0.093,False
K00721,C0112,1,2024-02-07,1.0,False
K00721,C0045,2,2024-02-07,0.8669,True
K00721,C0079,3,2024-02-07,0.328,False
K00940,C0054,1,2024-02-08,0.1312,False
K00940,C0012,2,2024-02-08,0.6089,True
K00940,C0036,3,2024-02-08,1.0,False
K01275,C0101,1,2024-02-09,0.5975,False
K01275,C0001,2,2024-02-09,0.6369,False
K01275,C0006,3,2024-02-09,0.6721,False
K00826,C0119,1,2024-02-09,0.664,False
K00826,C0042,2,2024-02-09,0.387,False
K00826,C0081,3,2024-02-09,0.6906,False
K00773,C0116,1,2024-02-09,1.0,False
K00773,C0013,2,2024-02-09,0.6899,False
K00773,C0066,3,2024-02-09,1.0,True
K01069,C0091,1,2024-02-09,0.3306,False
K01069,C0016,2,2024-02-09,0.6837,False
K01069,C0065,3,2024-02-09,1.0,False
K00656,C0109,1,2024-02-10,0.3287,False
K00656,C0075,2,2024-02-10,0.4976,False
K00656,C0087,3,2024-02-10,0.0267,False
K00715,C0052,1,2024-02-10,0.5079,True
K00715,C0022,2,2024-02-10,0.3629,False
K00715,C0060,3,2024-02-10,0.3561,False
K00748,C0090,1,2024-02-10,0.6321,False
K00748,C0009,2,2024-02-10,0.5136,False
K00748,C0025,3,2024-02-10,1.0,True
K00966,C0053,1,2024-02-10,0.5692,False
K00966,C0073,2,2024-02-10,1.0,False
K00966,C0093,3,2024-02-10,0.6848,False
K01331,C0039,1,2024-02-11,1.0,True
K01331,C0094,2,2024-02-11,1.0,False
K01331,C0033,3,2024-02-11,0.4177,False
K01173,C0101,1,2024-02-11,0.5975,False
K01173,C0006,2,2024-02-11,0.6721,True
K01173,C0012,3,2024-02-11,0.6089,False
K00807,C0101,1,2024-02-12,0.5975,False
K00807,C0001,2,2024-02-12,0.6369,False
K00807,C0006,3,2024-02-12,0.6721,True
K00955,C0034,1,2024-02-12,0.6887,False
K00955,C0004,2,2024-02-12,0.0,False
K00955,C0083,3,2024-02-12,0.5735,True
K01030,C0054,1,2024-02-12,0.1312,False
K01030,C0015,2,2024-02-12,1.0,False
K01030,C0068,3,2024-02-12,0.8036,True
K00871,C0001,1,2024-02-13,0.6369,False
K00871,C0028,2,2024-02-13,0.5745,False
K00871,C0103,3,2024-02-13,1.0,False
K00657,C0052,1,2024-02-13,0.5079,False
K00657,C0040,2,2024-02-13,0.7159,False
K00657,C0021,3,2024-02-13,0.7714,False
K00887,C0031,1,2024-02-13,0.7895,False
K00887,C0084,2,2024-02-13,0.9892,True
K00887,C0114,3,2024-02-13,1.0,False
K01076,C0086,1,2024-02-13,0.4185,False
K01076,C0015,2,2024-02-13,1.0,True
K01076,C0004,3,2024-02-13,0.0,False
K01102,C0081,1,2024-02-14,0.6906,False
K01102,C0101,2,2024-02-14,0.5975,False
K01102,C0033,3,2024-02-14,0.4177,False
K01020,C0081,1,2024-02-14,0.6906,False
K01020,C0013,2,2024-02-14,0.6899,False
K01020,C0077,3,2024-02-14,1.0,False
K01060,C0001,1,2024-02-15,0.6369,False
K01060,C0054,2,2024-02-15,0.1312,False
K01060,C0032,3,2024-02-15,0.093,False
K00954,C0013,1,2024-02-15,0.6899,True
K00954,C0078,2,2024-02-15,0.3912,False
K00954,C0096,3,2024-02-15,0.7439,False
K01436,C0091,1,2024-02-15,0.3306,False
K01436,C0054,2,2024-02-15,0.1312,False
K01436,C0034,3,2024-02-15,0.6887,False
K01263,C0054,1,2024-02-15,0.1312,False
K01263,C0097,2,2024-02-15,0.6906,True
K01263,C0101,3,2024-02-15,0.5975,False
K01189,C0054,1,2024-02-16,0.1312,False
K01189,C0075,2,2024-02-16,0.4976,True
K01189,C0004,3,2024-02-16,0.0,False
K00789,C0011,1,2024-02-16,0.5793,False
K00789,C0073,2,2024-02-16,1.0,False
K00789,C0107,3,2024-02-16,0.9289,True
K00757,C0033,1,2024-02-17,0.4177,False
K00757,C0081,2,2024-02-17,0.6906,True
K00757,C0096,3,2024-02-17,0.7439,False
K00925,C0103,1,2024-02-17,1.0,True
K00925,C0007,2,2024-02-17,0.3312,False
K00925,C0028,3,2024-02-17,0.5745,False
K00699,C0011,1,2024-02-18,0.5793,False
K00699,C0027,2,2024-02-18,0.1043,False
K00699,C0104,3,2024-02-18,1.0,True
K01458,C0025,1,2024-02-18,1.0,False
K01458,C0119,2,2024-02-18,0.664,False
K01458,C0114,3,2024-02-18,1.0,False
K01040,C0109,1,2024-02-19,0.3287,False
K01040,C0087,2,2024-02-19,0.0267,False
K01040,C0099,3,2024-02-19,0.8608,False
K01393,C0054,1,2024-02-19,0.1312,False
K01393,C0001,2,2024-02-19,0.6369,False
K01393,C0036,3,2024-02-19,1.0,False
K00868,C0034,1,2024-02-19,0.6887,True
K00868,C0091,2,2024-02-19,0.3306,False
K00868,C0019,3,2024-02-19,1.0,False
K01046,C0091,1,2024-02-19,0.3306,False
K01046,C0065,2,2024-02-19,1.0,True
K01046,C0054,3,2024-02-19,0.1312,False
K01248,C0004,1,2024-02-20,0.0,False
K01248,C0068,2,2024-02-20,0.8036,False
K01248,C0060,3,2024-02-20,0.3561,False
K01223,C0099,1,2024-02-20,0.8608,True
K01223,C0119,2,2024-02-20,0.664,False
K01223,C0066,3,2024-02-20,1.0,False
K01125,C0101,1,2024-02-21,0.5975,False
K01125,C0054,2,2024-02-21,0.1312,False
K01125,C0097,3,2024-02-21,0.6906,False
K00960,C0040,1,2024-02-22,0.7159,True
K00960,C0018,2,2024-02-22,0.5977,False
K00960,C0001,3,2024-02-22,0.6369,False
K01098,C0007,1,2024-02-22,0.3312,False
K01098,C0114,2,2024-02-22,1.0,True
K01098,C0033,3,2024-02-22,0.4177,False
K01117,C0090,1,2024-02-22,0.6321,False
K01117,C0055,2,2024-02-22,0.4164,False
K01117,C0009,3,2024-02-22,0.5136,False
K01224,C0027,1,2024-02-22,0.1043,False
K01224,C0090,2,2024-02-22,0.6321,False
K01224,C0009,3,2024-02-22,0.5136,False
K01289,C0106,1,2024-02-22,0.7671,False
K01289,C0004,2,2024-02-22,0.0,False
K01289,C0068,3,2024-02-22,0.8036,False
K00837,C0004,1,2024-02-23,0.0,False
K00837,C0019,2,2024-02-23,1.0,False
K00837,C0106,3,2024-02-23,0.7671,True
K01467,C0025,1,2024-02-24,1.0,False
K01467,C0060,2,2024-02-24,0.3561,False
K01467,C0058,3,2024-02-24,1.0,True
K01360,C0119,1,2024-02-24,0.664,False
K01360,C0025,2,2024-02-24,1.0,False
K01360,C0114,3,2024-02-24,1.0,True
K01241,C0045,1,2024-02-25,0.8669,True
K01241,C0112,2,2024-02-25,1.0,False
K01241,C0082,3,2024-02-25,0.8074,False
K00718,C0101,1,2024-02-25,0.5975,True
K00718,C0012,2,2024-02-25,0.6089,False
K00718,C0006,3,2024-02-25,0.6721,False
K01352,C0101,1,2024-02-25,0.5975,False
K01352,C0006,2,2024-02-25,0.6721,False
K01352,C0012,3,2024-02-25,0.6089,True
K01377,C0019,1,2024-02-25,1.0,True
K01377,C0033,2,2024-02-25,0.4177,False
K01377,C0073,3,2024-02-25,1.0,False
K01221,C0108,1,2024-02-25,0.9628,True
K01221,C0051,2,2024-02-25,0.6858,False
K01221,C0042,3,2024-02-25,0.387,False
K00963,C0028,1,2024-02-26,0.5745,True
K00963,C0001,2,2024-02-26,0.6369,False
K00963,C0070,3,2024-02-26,0.8852,False
K00992,C0004,1,2024-02-26,0.0,False
K00992,C0068,2,2024-02-26,0.8036,True
K00992,C0060,3,2024-02-26,0.3561,False
K00690,C0031,1,2024-02-27,0.7895,False
K00690,C0114,2,2024-02-27,1.0,False
K00690,C0084,3,2024-02-27,0.9892,True
K01012,C0001,1,2024-02-27,0.6369,False
K01012,C0048,2,2024-02-27,0.4161,False
K01012,C0070,3,2024-02-27,0.8852,True
K01293,C0009,1,2024-02-27,0.5136,False
K01293,C0090,2,2024-02-27,0.6321,False
K01293,C0027,3,2024-02-27,0.1043,False
K01427,C0001,1,2024-02-27,0.6369,False
K01427,C0011,2,2024-02-27,0.5793,False
K01427,C0082,3,2024-02-27,0.8074,False
K01219,C0087,1,2024-02-27,0.0267,False
K01219,C0091,2,2024-02-27,0.3306,False
K01219,C0002,3,2024-02-27,0.7139,False
K01417,C0001,1,2024-02-27,0.6369,False
K01417,C0101,2,2024-02-27,0.5975,False
K01417,C0071,3,2024-02-27,1.0,False
K00909,C0089,1,2024-02-27,0.8805,True
K00909,C0001,2,2024-02-27,0.6369,False
K00909,C0048,3,2024-02-27,0.4161,False
K00932,C0073,1,2024-03-01,1.0,True
K00932,C0053,2,2024-03-01,0.5692,False
K00932,C0011,3,2024-03-01,0.5793,False
K01193,C0111,1,2024-03-01,0.7518,False
K01193,C0079,2,2024-03-01,0.328,False
K01193,C0011,3,2024-03-01,0.5793,False
K01258,C0001,1,2024-03-01,0.6369,False
K01258,C0054,2,2024-03-01,0.1312,False
K01258,C0036,3,2024-03-01,1.0,False
K01256,C0007,1,2024-03-01,0.3312,False
K01256,C0114,2,2024-03-01,1.0,True
K01256,C0033,3,2024-03-01,0.4177,False
K00886,C0052,1,2024-03-02,0.5079,False
K00886,C0060,2,2024-03-02,0.3561,False
K00886,C0022,3,2024-03-02,0.3629,False
K00670,C0001,1,2024-03-02,0.6369,False
K00670,C0048,2,2024-03-02,0.4161,False
K00670,C0052,3,2024-03-02,0.5079,True
K01202,C0001,1,2024-03-02,0.6369,True
K01202,C0032,2,2024-03-02,0.093,False
K01202,C0113,3,2024-03-02,1.0,False
K00780,C0051,1,2024-03-03,0.6858,True
K00780,C0029,2,2024-03-03,0.1875,False
K00780,C0038,3,2024-03-03,0.7717,False
K00989,C0001,1,2024-03-03,0.6369,True
K00989,C0036,2,2024-03-03,1.0,False
K00989,C0020,3,2024-03-03,0.6867,False
K01388,C0094,1,2024-03-03,1.0,True
K01388,C0039,2,2024-03-03,1.0,False
K01388,C0033,3,2024-03-03,0.4177,False
K00901,C0039,1,2024-03-03,1.0,True
K00901,C0094,2,2024-03-03,1.0,False
K00901,C0033,3,2024-03-03,0.4177,False
K01277,C0042,1,2024-03-04,0.387,False
K01277,C0119,2,2024-03-04,0.664,False
K01277,C0091,3,2024-03-04,0.3306,False
K01355,C0004,1,2024-03-05,0.0,False
K01355,C0086,2,2024-03-05,0.4185,False
K01355,C0109,3,2024-03-05,0.3287,False
K01053,C0054,1,2024-03-05,0.1312,False
K01053,C0020,2,2024-03-05,0.6867,False
K01053,C0036,3,2024-03-05,1.0,True
K01402,C0119,1,2024-03-05,0.664,False
K01402,C0042,2,2024-03-05,0.387,False
K01402,C0090,3,2024-03-05,0.6321,False
K01001,C0079,1,2024-03-05,0.328,False
K01001,C0004,2,2024-03-05,0.0,False
K01001,C0112,3,2024-03-05,1.0,True
K01007,C0077,1,2024-03-06,1.0,True
K01007,C0013,2,2024-03-06,0.6899,False
K01007,C0081,3,2024-03-06,0.6906,False
K01474,C0022,1,2024-03-06,0.3629,False
K01474,C0113,2,2024-03-06,1.0,True
K01474,C0054,3,2024-03-06,0.1312,False
K01380,C0101,1,2024-03-07,0.5975,True
K01380,C0006,2,2024-03-07,0.6721,False
K01380,C0012,3,2024-03-07,0.6089,False
K01033,C0095,1,2024-03-07,0.7468,True
K01033,C0032,2,2024-03-07,0.093,False
K01033,C0001,3,2024-03-07,0.6369,False
K01101,C0091,1,2024-03-08,0.3306,False
K01101,C0080,2,2024-03-08,1.0,True
K01101,C0087,3,2024-03-08,0.0267,False
K01232,C0010,1,2024-03-08,0.7233,False
K01232,C0090,2,2024-03-08,0.6321,True
K01232,C0032,3,2024-03-08,0.093,False
K00704,C0033,1,2024-03-08,0.4177,False
K00704,C0007,2,2024-03-08,0.3312,False
K00704,C0081,3,2024-03-08,0.6906,False
K00674,C0010,1,2024-03-09,0.7233,True
K00674,C0110,2,2024-03-09,0.403,False
K00674,C0078,3,2024-03-09,0.3912,False
K01203,C0054,1,2024-03-09,0.1312,False
K01203,C0097,2,2024-03-09,0.6906,False
K01203,C0001,3,2024-03-09,0.6369,False
K00714,C0040,1,2024-03-09,0.7159,False
K00714,C0093,2,2024-03-09,0.6848,True
K00714,C0011,3,2024-03-09,0.5793,False
K01423,C0031,1,2024-03-09,0.7895,False
K01423,C0084,2,2024-03-09,0.9892,False
K01423,C0056,3,2024-03-09,0.2414,False
K01431,C0060,1,2024-03-09,0.3561,False
K01431,C0052,2,2024-03-09,0.5079,False
K01431,C0022,3,2024-03-09,0.3629,False
K01000,C0101,1,2024-03-10,0.5975,True
K01000,C0012,2,2024-03-10,0.6089,False
K01000,C0006,3,2024-03-10,0.6721,False
K00869,C0004,1,2024-03-10,0.0,False
K00869,C0030,2,2024-03-10,1.0,True
K00869,C0052,3,2024-03-10,0.5079,False
K01045,C0034,1,2024-03-11,0.6887,True
K01045,C0072,2,2024-03-11,1.0,False
K01045,C0091,3,2024-03-11,0.3306,False
K01368,C0033,1,2024-03-11,0.4177,False
K01368,C0094,2,2024-03-11,1.0,True
K01368,C0039,3,2024-03-11,1.0,False
K01237,C0088,1,2024-03-11,1.0,True
K01237,C0001,2,2024-03-11,0.6369,False
K01237,C0101,3,2024-03-11,0.5975,False
K01037,C0007,1,2024-03-11,0.3312,False
K01037,C0103,2,2024-03-11,1.0,True
K01037,C0078,3,2024-03-11,0.3912,False
K00667,C0079,1,2024-03-11,0.328,False
K00667,C0024,2,2024-03-11,0.6241,False
K00667,C0112,3,2024-03-11,1.0,False
K01230,C0007,1,2024-03-12,0.3312,False
K01230,C0103,2,2024-03-12,1.0,False
K01230,C0120,3,2024-03-12,0.7011,False
K00920,C0031,1,2024-03-13,0.7895,True
K00920,C0084,2,2024-03-13,0.9892,False
K00920,C0114,3,2024-03-13,1.0,False
K00805,C0072,1,2024-03-13,1.0,True
K00805,C0087,2,2024-03-13,0.0267,False
K00805,C0091,3,2024-03-13,0.3306,False
K01054,C0007,1,2024-03-14,0.3312,False
K01054,C0114,2,2024-03-14,1.0,False
K01054,C0082,3,2024-03-14,0.8074,True
K00791,C0055,1,2024-03-14,0.4164,False
K00791,C0032,2,2024-03-14,0.093,False
K00791,C0007,3,2024-03-14,0.3312,False
K01375,C0109,1,2024-03-14,0.3287,False
K01375,C0066,2,2024-03-14,1.0,True
